timestamp,latitude,longitude,altitude,horizontalAccuracy,verticalAccuracy,speed,speedAccuracy,course,courseAccuracy,floor
2025-01-15T10:15:22.000Z,12.901526,77.478254,939.07,4.24,4.86,12.5,0.71,329.3,6.08,-1
2025-01-15T10:15:23.000Z,12.90162,77.478201,938.79,6.19,3.72,12.02,0.98,331.15,8.63,-1
2025-01-15T10:15:24.000Z,12.901714,77.47815,938.77,9.48,2.19,11.83,0.8,332.39,10.55,-1
2025-01-15T10:15:25.000Z,12.901811,77.4781,939.22,4.48,5.14,12.09,0.37,333.18,10.04,-1
2025-01-15T10:15:26.000Z,12.901913,77.478047,939.43,6.09,5.67,12.7,0.5,333.05,11.42,-1
2025-01-15T10:15:27.000Z,12.902013,77.477994,939.14,6.2,4.63,12.57,0.75,332.9,7.23,-1
2025-01-15T10:15:28.000Z,12.902111,77.477939,939.39,9.64,5.4,12.38,0.55,331.0,13.62,-1
2025-01-15T10:15:29.000Z,12.902211,77.477887,939.08,6.66,4.14,12.5,0.38,332.9,14.25,-1
2025-01-15T10:15:30.000Z,12.902314,77.477837,938.82,5.04,4.83,12.68,0.43,334.8,12.95,-1
2025-01-15T10:15:31.000Z,12.902417,77.477791,938.62,3.7,3.4,12.58,0.53,336.61,11.84,-1
2025-01-15T10:15:32.000Z,12.902522,77.477741,938.56,3.33,5.56,12.87,0.38,335.17,13.07,-1
2025-01-15T10:15:33.000Z,12.902621,77.477697,938.62,7.39,5.3,11.99,0.48,336.72,10.69,-1
2025-01-15T10:15:34.000Z,12.902725,77.477655,938.56,7.99,2.51,12.44,0.84,338.11,7.2,-1
2025-01-15T10:15:35.000Z,12.90283,77.477613,938.49,6.38,2.15,12.56,0.37,338.78,8.26,-1
2025-01-15T10:15:36.000Z,12.902937,77.477573,938.25,4.25,3.19,12.61,0.65,339.98,9.71,-1
2025-01-15T10:15:37.000Z,12.902995,77.47755,937.95,7.44,4.48,6.97,0.52,339.52,10.99,-1
2025-01-15T10:15:38.000Z,12.903049,77.477531,938.27,9.91,3.03,6.36,0.64,341.16,7.74,-1
2025-01-15T10:15:39.000Z,12.90311,77.477508,937.94,3.14,3.18,7.22,0.5,339.57,9.36,-1
2025-01-15T10:15:40.000Z,12.903176,77.477485,937.58,4.72,2.7,7.75,0.79,341.26,7.03,-1
2025-01-15T10:15:41.000Z,12.903176,77.477485,937.73,7.76,5.57,0.3,0.37,342.44,5.35,-1
2025-01-15T10:15:42.000Z,12.903184,77.477483,937.66,9.91,5.64,0.97,0.88,342.94,10.42,-1
2025-01-15T10:15:43.000Z,12.9033,77.477443,937.51,7.7,3.48,13.61,0.83,341.63,7.87,-1
2025-01-15T10:15:44.000Z,12.9033,77.477443,937.98,8.9,4.49,0.1,0.73,342.2,7.67,-1
2025-01-15T10:15:45.000Z,12.9033,77.477443,938.38,9.76,5.39,0,0.49,341.1,14.12,-1
2025-01-15T10:15:46.000Z,12.9033,77.477443,938.1,8.74,3.51,0,0.94,341.45,5.8,-1
2025-01-15T10:15:47.000Z,12.9033,77.477443,938.1,8.39,2.05,0,0.59,340.22,14.09,-1
2025-01-15T10:15:48.000Z,12.9033,77.477443,937.83,8.01,4.23,0,0.52,339.18,14.6,-1
2025-01-15T10:15:49.000Z,12.903307,77.477441,937.94,7.15,4.96,0.79,0.4,339.84,14.06,-1
2025-01-15T10:15:50.000Z,12.903376,77.477416,938.12,3.67,3.92,8.07,0.74,340.86,10.66,-1
2025-01-15T10:15:51.000Z,12.903406,77.477359,938.51,8.98,4.79,7.14,0.8,298.7,10.81,-1
2025-01-15T10:15:52.000Z,12.903438,77.477299,938.25,3.37,5.61,7.41,0.82,298.77,8.76,-1
2025-01-15T10:15:53.000Z,12.903466,77.477245,938.45,5.35,2.72,6.63,0.44,298.06,13.89,-1
2025-01-15T10:15:54.000Z,12.903493,77.477189,938.68,9.73,5.36,6.74,0.55,296.53,6.36,-1
2025-01-15T10:15:55.000Z,12.903521,77.477136,939.02,5.46,3.6,6.53,0.63,297.83,5.97,-1
2025-01-15T10:15:56.000Z,12.903543,77.47709,938.53,5.41,3.27,5.57,0.95,296.29,6.75,-1
2025-01-15T10:15:57.000Z,12.903566,77.477038,938.23,9.15,3.57,6.15,0.84,294.41,6.96,-1
2025-01-15T10:15:58.000Z,12.903589,77.476989,938.31,7.3,3.41,5.95,0.83,295.35,5.06,-1
2025-01-15T10:15:59.000Z,12.903611,77.476944,937.97,4.67,3.49,5.4,0.97,296.69,6.32,-1
2025-01-15T10:16:00.000Z,12.903653,77.476951,938.35,7.26,2.2,4.81,0.75,8.06,8.7,-1
2025-01-15T10:16:01.000Z,12.903697,77.476956,937.9,3.03,5.96,4.93,0.37,7.38,6.39,-1
2025-01-15T10:16:02.000Z,12.903742,77.476962,937.4,4.49,5.62,5.06,0.3,6.55,14.96,-1
2025-01-15T10:16:03.000Z,12.903748,77.476918,937.87,8.09,5.73,4.75,0.62,277.16,10.23,-1
2025-01-15T10:16:04.000Z,12.903751,77.47688,938.01,7.15,4.78,4.2,0.87,275.28,5.08,-1
2025-01-15T10:16:05.000Z,12.903755,77.476843,937.86,7.69,3.99,4.03,0.82,275.52,5.53,-1
2025-01-15T10:16:06.000Z,12.903759,77.476803,937.37,8.05,4.09,4.33,0.55,276.62,10.52,-1
2025-01-15T10:16:07.000Z,12.903766,77.476759,936.98,3.12,3.66,4.84,0.34,278.38,11.82,-1
2025-01-15T10:16:08.000Z,12.903773,77.476712,937.36,4.94,4.88,5.13,0.92,279.06,5.82,-1
2025-01-15T10:16:09.000Z,12.90378,77.476665,937.19,6.33,3.22,5.17,0.9,278.98,5.8,-1
2025-01-15T10:16:10.000Z,12.903799,77.47652,936.92,8.88,5.9,15.86,0.5,277.57,9.96,-1
2025-01-15T10:16:11.000Z,12.903806,77.476448,936.9,9.15,4.23,7.84,0.79,275.94,7.91,-1
2025-01-15T10:16:12.000Z,12.903807,77.476441,937.16,6.77,4.43,0.78,0.97,277.81,14.06,-1
2025-01-15T10:16:13.000Z,12.903807,77.476441,937.38,5.13,2.46,0.25,0.41,277.13,14.12,-1
2025-01-15T10:16:14.000Z,12.903808,77.476433,937.58,4.62,3.58,0.92,0.5,276.82,6.97,-1
2025-01-15T10:16:15.000Z,12.903809,77.476427,937.72,9.08,3.04,0.67,0.3,276.46,11.03,-1
2025-01-15T10:16:16.000Z,12.903809,77.476427,937.67,8.26,4.06,0.08,0.92,276.59,12.64,-1
2025-01-15T10:16:17.000Z,12.903809,77.476427,937.62,6.97,3.1,0,0.94,276.05,13.97,-1
2025-01-15T10:16:18.000Z,12.903809,77.476427,937.74,4.04,2.23,0,0.76,274.26,5.37,-1
2025-01-15T10:16:19.000Z,12.903809,77.476427,938.04,4.49,2.37,0.47,0.78,276.12,11.73,-1
2025-01-15T10:16:20.000Z,12.90381,77.476415,937.99,7.93,2.52,1.27,0.52,274.19,5.65,-1
2025-01-15T10:16:21.000Z,12.903811,77.476397,937.86,8.56,4.83,2.02,0.8,275.22,12.92,-1
2025-01-15T10:16:22.000Z,12.903812,77.476376,937.94,7.71,4.88,2.19,0.63,273.45,10.83,-1
2025-01-15T10:16:23.000Z,12.903813,77.476359,938.14,3.6,2.26,1.88,0.93,273.84,9.87,-1
2025-01-15T10:16:24.000Z,12.903814,77.476345,938.16,3.07,5.81,1.51,0.36,273.5,9.5,-1
2025-01-15T10:16:25.000Z,12.903815,77.476335,938.39,7.74,5.73,1.08,0.44,271.59,12.53,-1
2025-01-15T10:16:26.000Z,12.903815,77.47633,938.46,9.8,4.55,0.55,0.45,269.78,11.19,-1
2025-01-15T10:16:27.000Z,12.903814,77.476278,938.57,9.47,3.59,5.7,0.69,269.41,8.22,-1
2025-01-15T10:16:28.000Z,12.903811,77.476169,938.96,4.07,4.21,11.77,0.58,268.47,14.38,-1
2025-01-15T10:16:29.000Z,12.903728,77.476098,938.66,8.44,3.22,12.06,0.38,220.14,12.35,-1
2025-01-15T10:16:30.000Z,12.903652,77.47603,938.79,3.4,3.05,11.19,0.41,220.92,12.03,-1
2025-01-15T10:16:31.000Z,12.903564,77.475999,938.61,7.93,3.34,10.34,0.94,198.78,8.67,-1
2025-01-15T10:16:32.000Z,12.903473,77.475964,938.76,7.25,5.27,10.93,0.55,200.66,7.39,-1
2025-01-15T10:16:33.000Z,12.903381,77.475925,938.55,4.71,5.89,11.09,0.69,202.51,12.73,-1
2025-01-15T10:16:34.000Z,12.90328,77.475882,938.43,7.62,2.8,12.09,0.53,202.79,14.41,-1
2025-01-15T10:16:35.000Z,12.903172,77.475838,938.57,3.63,3.35,13.0,0.99,201.52,12.68,-1
2025-01-15T10:16:36.000Z,12.903067,77.475792,938.97,4.25,4.96,12.64,0.72,202.98,14.69,-1
2025-01-15T10:16:37.000Z,12.902966,77.475749,939.27,7.66,3.02,12.24,0.89,202.55,7.9,-1
2025-01-15T10:16:38.000Z,12.902872,77.475705,938.79,9.7,2.21,11.44,0.98,204.42,13.43,-1
2025-01-15T10:16:39.000Z,12.902783,77.475665,938.34,8.39,4.75,10.88,0.82,203.53,6.96,-1
2025-01-15T10:16:40.000Z,12.902687,77.475621,938.65,7.69,2.33,11.68,0.37,204.12,14.83,-1
2025-01-15T10:16:41.000Z,12.902585,77.475577,938.94,6.26,3.86,12.37,0.53,203.01,12.03,-1
2025-01-15T10:16:42.000Z,12.902487,77.475537,939.13,4.05,4.13,11.72,0.61,201.57,8.98,-1
2025-01-15T10:16:43.000Z,12.902398,77.475498,939.35,5.99,2.74,10.76,0.69,203.33,9.09,-1
2025-01-15T10:16:44.000Z,12.902317,77.475463,939.58,3.88,2.73,9.79,0.65,202.8,10.21,-1
2025-01-15T10:16:45.000Z,12.902233,77.475429,939.94,7.44,2.11,9.99,0.52,201.4,6.63,-1
2025-01-15T10:16:46.000Z,12.902157,77.4754,939.97,9.45,2.09,9.09,0.37,200.07,14.11,-1
2025-01-15T10:16:47.000Z,12.902085,77.475373,940.14,7.79,4.83,8.53,0.55,200.3,11.43,-1
2025-01-15T10:16:48.000Z,12.902017,77.475347,940.19,3.67,3.77,8.07,0.44,200.75,9.96,-1
2025-01-15T10:16:49.000Z,12.901954,77.475323,940.67,7.31,3.39,7.52,0.61,200.44,8.79,-1
2025-01-15T10:16:50.000Z,12.901897,77.4753,940.96,8.56,2.11,6.72,0.54,201.65,6.29,-1
2025-01-15T10:16:51.000Z,12.90184,77.475278,941.08,9.85,4.73,6.81,0.73,200.41,6.31,-1
2025-01-15T10:16:52.000Z,12.901776,77.475253,940.9,4.38,3.83,7.61,0.64,200.68,11.56,-1
2025-01-15T10:16:53.000Z,12.901703,77.475228,940.89,6.0,2.89,8.58,0.42,198.82,13.54,-1
2025-01-15T10:16:54.000Z,12.901625,77.475199,941.05,5.8,3.74,9.29,0.45,199.55,14.69,-1
2025-01-15T10:16:55.000Z,12.901552,77.475173,941.09,8.71,2.1,8.53,0.61,199.57,5.94,-1
2025-01-15T10:16:56.000Z,12.901439,77.475134,940.99,8.14,3.03,13.27,0.93,198.44,10.17,-1
2025-01-15T10:16:57.000Z,12.90133,77.475096,941.06,3.81,3.28,12.85,0.84,198.65,5.29,-1
2025-01-15T10:16:58.000Z,12.901227,77.47506,940.98,7.52,4.26,12.08,0.44,198.92,8.71,-1
2025-01-15T10:16:59.000Z,12.901118,77.475024,940.53,8.93,4.16,12.82,0.38,197.88,9.47,-1
2025-01-15T10:17:00.000Z,12.901002,77.474983,940.47,9.87,2.33,13.65,0.78,198.73,14.9,-1
2025-01-15T10:17:01.000Z,12.900887,77.474943,940.6,4.56,2.25,13.5,0.68,199.07,10.74,-1
2025-01-15T10:17:02.000Z,12.90078,77.474902,940.7,3.06,3.95,12.71,0.75,200.17,14.86,-1
2025-01-15T10:17:03.000Z,12.900665,77.474859,940.76,3.79,4.55,13.62,0.35,200.08,14.78,-1
2025-01-15T10:17:04.000Z,12.900563,77.474821,940.69,6.5,4.63,12.06,0.52,200.11,10.31,-1
2025-01-15T10:17:05.000Z,12.900458,77.474781,940.34,4.94,4.12,12.47,0.77,200.28,12.39,-1
2025-01-15T10:17:06.000Z,12.900352,77.474745,940.31,8.2,5.13,12.43,0.31,198.64,10.85,-1
2025-01-15T10:17:07.000Z,12.90025,77.474712,940.27,4.16,4.57,11.94,0.54,197.28,11.72,-1
2025-01-15T10:17:08.000Z,12.900149,77.474679,940.42,6.86,3.07,11.74,0.58,197.48,8.6,-1
2025-01-15T10:17:09.000Z,12.90004,77.474647,940.88,9.77,2.57,12.61,0.35,196.23,5.91,-1
2025-01-15T10:17:10.000Z,12.899924,77.474616,940.46,9.77,2.35,13.44,0.93,194.57,6.27,-1
2025-01-15T10:17:11.000Z,12.899808,77.474588,940.77,5.1,2.03,13.26,0.38,193.14,7.04,-1
2025-01-15T10:17:12.000Z,12.899688,77.474559,940.28,5.38,4.52,13.65,0.41,193.41,10.9,-1
2025-01-15T10:17:13.000Z,12.899562,77.474529,940.39,4.47,5.06,14.4,0.96,192.82,11.73,-1
2025-01-15T10:17:14.000Z,12.89943,77.474494,940.39,5.28,4.3,15.2,0.33,194.56,8.0,-1
2025-01-15T10:17:15.000Z,12.899304,77.474463,940.43,9.68,4.64,14.45,0.94,193.66,13.61,-1
2025-01-15T10:17:16.000Z,12.899176,77.474432,940.05,3.01,4.33,14.61,0.85,193.23,13.5,-1
2025-01-15T10:17:17.000Z,12.899042,77.474402,940.46,6.2,2.82,15.28,0.52,192.11,9.41,-1
2025-01-15T10:17:18.000Z,12.898912,77.474374,940.38,8.89,3.44,14.82,0.41,192.07,8.72,-1
2025-01-15T10:17:19.000Z,12.898779,77.474349,940.85,8.78,5.25,15.05,0.69,190.12,13.59,-1
2025-01-15T10:17:20.000Z,12.898641,77.474326,940.36,6.4,3.74,15.57,0.6,189.44,10.78,-1
2025-01-15T10:17:21.000Z,12.898503,77.474299,940.53,7.05,4.85,15.56,0.37,190.71,9.79,-1
2025-01-15T10:17:22.000Z,12.89837,77.474271,940.36,9.69,2.83,15.13,0.46,191.6,10.78,-1
2025-01-15T10:17:23.000Z,12.898241,77.474248,940.29,7.92,4.83,14.61,0.79,189.97,14.92,-1
2025-01-15T10:17:24.000Z,12.898114,77.474224,939.92,9.96,5.78,14.35,0.41,190.4,14.49,-1
2025-01-15T10:17:25.000Z,12.897981,77.474199,939.6,7.16,3.7,15.08,0.62,190.53,11.82,-1
2025-01-15T10:17:26.000Z,12.897843,77.474176,939.78,8.1,4.84,15.54,0.77,189.25,11.22,-1
2025-01-15T10:17:27.000Z,12.897714,77.474155,940.12,4.2,3.32,14.59,0.91,188.6,7.39,-1
2025-01-15T10:17:28.000Z,12.897576,77.474134,940.32,8.37,4.2,15.53,0.32,188.79,6.07,-1
2025-01-15T10:17:29.000Z,12.897443,77.474115,939.89,9.76,4.55,14.89,0.59,187.68,7.6,-1
2025-01-15T10:17:30.000Z,12.897304,77.474094,940.28,7.42,5.85,15.64,0.46,188.43,10.68,-1
2025-01-15T10:17:31.000Z,12.897168,77.474071,940.27,7.72,2.79,15.44,0.36,189.54,8.39,-1
2025-01-15T10:17:32.000Z,12.897033,77.474045,940.54,3.97,3.82,15.28,0.48,190.46,13.47,-1
2025-01-15T10:17:33.000Z,12.896902,77.474016,940.79,4.77,5.9,14.83,0.86,192.35,13.21,-1
2025-01-15T10:17:34.000Z,12.896768,77.473989,941.06,9.48,2.06,15.3,0.54,190.93,8.97,-1
2025-01-15T10:17:35.000Z,12.896627,77.47396,940.85,8.24,5.6,15.93,0.81,191.42,12.19,-1
2025-01-15T10:17:36.000Z,12.896491,77.473929,941.04,4.61,5.59,15.49,0.82,192.39,8.17,-1
2025-01-15T10:17:37.000Z,12.896358,77.473896,941.5,9.76,4.83,15.28,0.81,193.69,6.11,-1
2025-01-15T10:17:38.000Z,12.89622,77.473865,941.08,4.77,2.43,15.68,0.48,192.21,6.82,-1
2025-01-15T10:17:39.000Z,12.896084,77.473836,941.09,6.7,3.51,15.46,0.35,191.9,12.69,-1
2025-01-15T10:17:40.000Z,12.895942,77.47381,941.53,6.67,5.99,16.07,0.72,190.26,13.05,-1
2025-01-15T10:17:41.000Z,12.895808,77.473789,941.09,8.74,3.64,15.09,0.6,188.57,7.68,-1
2025-01-15T10:17:42.000Z,12.895682,77.47377,940.75,9.88,3.58,14.22,0.57,188.19,5.54,-1
2025-01-15T10:17:43.000Z,12.895548,77.473751,940.9,6.5,4.55,15.04,0.4,187.9,13.96,-1
2025-01-15T10:17:44.000Z,12.895418,77.47373,940.84,8.43,5.5,14.65,0.59,189.2,11.47,-1
2025-01-15T10:17:45.000Z,12.895289,77.473705,940.39,8.21,3.13,14.65,0.39,190.72,14.38,-1
2025-01-15T10:17:46.000Z,12.895161,77.473683,939.99,3.92,3.3,14.44,0.96,189.45,13.53,-1
2025-01-15T10:17:47.000Z,12.895033,77.473662,939.96,6.71,5.06,14.45,0.75,189.11,14.43,-1
2025-01-15T10:17:48.000Z,12.894898,77.473639,939.89,8.89,4.18,15.18,0.3,189.41,12.4,-1
2025-01-15T10:17:49.000Z,12.894763,77.473613,939.72,7.71,2.11,15.32,0.95,190.34,6.74,-1
2025-01-15T10:17:50.000Z,12.894746,77.47361,939.66,7.42,3.25,1.96,0.98,191.71,10.94,-1
2025-01-15T10:17:51.000Z,12.894736,77.473608,939.41,7.77,3.4,1.05,0.98,191.47,8.15,-1
2025-01-15T10:17:52.000Z,12.894736,77.473608,939.44,8.45,2.48,0.18,0.99,189.97,9.25,-1
2025-01-15T10:17:53.000Z,12.894736,77.473608,939.28,8.58,2.37,0,0.52,190.74,13.01,-1
2025-01-15T10:17:54.000Z,12.894736,77.473608,939.47,4.02,3.35,0,0.49,191.47,14.03,-1
2025-01-15T10:17:55.000Z,12.894736,77.473608,939.19,7.78,5.48,0.36,0.65,191.16,13.92,-1
2025-01-15T10:17:56.000Z,12.894726,77.473606,938.96,6.24,3.76,1.14,0.96,191.41,13.71,-1
2025-01-15T10:17:57.000Z,12.894726,77.473606,938.61,8.12,3.4,0.44,0.5,191.28,9.55,-1
2025-01-15T10:17:58.000Z,12.894726,77.473606,938.57,7.75,5.56,0,0.3,192.61,7.33,-1
2025-01-15T10:17:59.000Z,12.894726,77.473606,938.96,6.27,5.98,0,0.62,194.44,13.2,-1
2025-01-15T10:18:00.000Z,12.894726,77.473606,938.58,4.81,5.02,0,0.31,196.02,14.35,-1
2025-01-15T10:18:01.000Z,12.89472,77.473604,938.15,9.96,3.21,0.75,0.76,194.07,9.07,-1
2025-01-15T10:18:02.000Z,12.894715,77.473603,937.85,9.24,4.34,0.55,0.54,195.81,9.9,-1
2025-01-15T10:18:03.000Z,12.894715,77.473603,938.14,3.12,5.31,0.06,0.81,194.01,13.33,-1
2025-01-15T10:18:04.000Z,12.894714,77.473595,937.83,4.17,5.55,0.83,0.87,265.45,10.56,-1
2025-01-15T10:18:05.000Z,12.894714,77.473588,937.86,4.45,5.54,0.8,0.39,263.89,5.81,-1
2025-01-15T10:18:06.000Z,12.894713,77.473579,937.99,9.59,4.89,0.96,0.56,264.89,8.34,-1
2025-01-15T10:18:07.000Z,12.894713,77.473579,938.29,7.58,3.51,0.12,0.91,264.79,11.22,-1
2025-01-15T10:18:08.000Z,12.894713,77.473579,938.33,5.74,4.45,0.43,0.45,265.39,14.28,-1
2025-01-15T10:18:09.000Z,12.894712,77.473568,938.55,6.29,3.99,1.22,0.42,265.27,7.23,-1
2025-01-15T10:18:10.000Z,12.894701,77.473432,938.18,9.65,2.05,14.81,0.89,265.28,9.64,-1
2025-01-15T10:18:11.000Z,12.894689,77.473301,938.34,8.48,5.52,14.24,0.54,264.63,11.33,-1
2025-01-15T10:18:12.000Z,12.894675,77.473168,938.41,4.49,4.16,14.58,0.38,263.67,7.78,-1
2025-01-15T10:18:13.000Z,12.894657,77.473026,937.97,7.69,5.13,15.46,0.64,262.72,9.63,-1
2025-01-15T10:18:14.000Z,12.894638,77.472878,937.71,4.58,2.02,16.22,0.38,262.58,9.37,-1
2025-01-15T10:18:15.000Z,12.894619,77.472735,938.11,8.36,4.97,15.64,0.54,262.16,13.45,-1
2025-01-15T10:18:16.000Z,12.8946,77.472591,937.88,4.02,2.72,15.81,0.81,262.2,14.66,-1
2025-01-15T10:18:17.000Z,12.894581,77.472439,937.48,9.07,5.03,16.62,0.8,262.9,13.42,-1
2025-01-15T10:18:18.000Z,12.894566,77.472293,937.96,7.75,4.98,15.95,0.56,263.72,7.5,-1
2025-01-15T10:18:19.000Z,12.894549,77.472138,937.91,8.48,5.25,16.86,0.41,263.67,5.54,-1
2025-01-15T10:18:20.000Z,12.894537,77.471991,938.06,7.41,3.63,16.05,0.7,265.38,14.79,-1
2025-01-15T10:18:21.000Z,12.89453,77.471835,938.55,9.84,3.16,16.89,0.99,267.33,8.99,-1
2025-01-15T10:18:22.000Z,12.894524,77.471661,938.91,3.62,3.79,18.91,0.85,267.89,12.7,-1
2025-01-15T10:18:23.000Z,12.894519,77.471496,938.43,8.22,2.57,17.98,0.55,268.29,9.3,-1
2025-01-15T10:18:24.000Z,12.894518,77.471423,938.08,3.21,2.74,7.94,0.38,268.79,7.54,-1
2025-01-15T10:18:25.000Z,12.894516,77.471355,938.55,4.39,5.51,7.29,0.34,268.56,13.36,-1
2025-01-15T10:18:26.000Z,12.894516,77.471239,938.15,7.97,2.12,12.62,0.51,270.17,14.01,-1
2025-01-15T10:18:27.000Z,12.894516,77.471239,938.3,4.12,2.24,0.21,0.65,270.7,13.44,-1
2025-01-15T10:18:28.000Z,12.894516,77.471239,938.47,4.61,2.69,0,0.42,269.37,9.25,-1
2025-01-15T10:18:29.000Z,12.894514,77.471158,938.2,9.37,2.35,8.81,0.53,268.42,11.96,-1
2025-01-15T10:18:30.000Z,12.894511,77.47107,938.25,7.05,4.23,9.55,0.41,267.9,14.89,-1
2025-01-15T10:18:31.000Z,12.894508,77.47098,938.23,9.37,4.46,9.81,0.92,268.18,14.53,-1
2025-01-15T10:18:32.000Z,12.894508,77.470882,938.66,3.13,5.46,10.61,0.87,269.8,7.11,-1
2025-01-15T10:18:33.000Z,12.894508,77.470788,938.32,6.6,3.08,10.17,0.98,270.19,8.92,-1
2025-01-15T10:18:34.000Z,12.894508,77.470788,938.56,7.09,5.69,0.14,0.89,270.18,5.54,-1
2025-01-15T10:18:35.000Z,12.894509,77.4707,938.19,8.86,2.91,9.6,0.71,270.34,7.12,-1
2025-01-15T10:18:36.000Z,12.89451,77.470612,937.71,7.33,4.0,9.54,0.85,271.01,6.14,-1
2025-01-15T10:18:37.000Z,12.894512,77.470515,937.72,5.07,5.59,10.51,0.54,271.28,5.4,-1
2025-01-15T10:18:38.000Z,12.894517,77.470424,938.01,3.98,2.39,9.86,0.63,272.89,8.51,-1
2025-01-15T10:18:39.000Z,12.894521,77.470324,938.46,4.08,2.46,10.82,0.42,272.38,8.81,-1
2025-01-15T10:18:40.000Z,12.894521,77.470231,938.0,7.56,2.21,10.14,0.4,270.39,14.37,-1
2025-01-15T10:18:41.000Z,12.894522,77.470144,937.67,3.02,3.97,9.42,0.62,270.18,11.91,-1
2025-01-15T10:18:42.000Z,12.89452,77.470058,937.46,6.14,5.12,9.38,0.5,269.07,7.89,-1
2025-01-15T10:18:43.000Z,12.894518,77.469963,937.24,8.43,3.4,10.24,0.54,268.63,8.87,-1
2025-01-15T10:18:44.000Z,12.894517,77.469916,936.88,6.24,3.84,5.17,0.41,268.95,12.49,-1
2025-01-15T10:18:45.000Z,12.894516,77.46987,937.06,9.04,3.74,4.92,0.99,267.95,5.45,-1
2025-01-15T10:18:46.000Z,12.894515,77.469826,937.08,9.87,2.0,4.87,0.33,269.07,7.98,-1
2025-01-15T10:18:47.000Z,12.894515,77.469785,936.6,4.58,4.33,4.42,0.75,269.88,11.92,-1
2025-01-15T10:18:48.000Z,12.894514,77.469749,936.64,6.19,2.96,3.85,0.99,269.34,8.13,-1
2025-01-15T10:18:49.000Z,12.894513,77.469715,936.85,7.85,3.97,3.74,0.44,267.7,13.82,-1
2025-01-15T10:18:50.000Z,12.894511,77.469674,936.88,3.92,3.7,4.44,0.37,266.43,10.36,-1
2025-01-15T10:18:51.000Z,12.894509,77.469634,936.6,3.13,4.12,4.38,0.76,268.23,7.52,-1
2025-01-15T10:18:52.000Z,12.894508,77.469585,936.71,6.9,4.02,5.34,0.93,268.55,11.82,-1
2025-01-15T10:18:53.000Z,12.894508,77.469544,936.9,7.66,5.37,4.41,0.91,270.0,5.84,-1
2025-01-15T10:18:54.000Z,12.894508,77.469496,936.8,6.52,2.98,5.2,0.93,270.21,5.22,-1
2025-01-15T10:18:55.000Z,12.894507,77.469454,937.23,4.14,2.4,4.54,0.38,268.39,13.07,-1
2025-01-15T10:18:56.000Z,12.894507,77.469454,936.83,5.61,2.23,0.07,0.93,330.11,14.09,-1
2025-01-15T10:18:57.000Z,12.894513,77.469451,936.54,6.19,2.37,0.74,0.59,329.85,13.64,-1
2025-01-15T10:18:58.000Z,12.894526,77.469443,936.78,3.21,4.66,1.73,0.74,328.82,12.22,-1
2025-01-15T10:18:59.000Z,12.894534,77.469438,937.1,7.72,5.59,1.02,0.41,330.51,10.53,-1
2025-01-15T10:19:00.000Z,12.894635,77.469377,936.64,5.29,2.36,13.05,0.35,329.68,9.07,-1
2025-01-15T10:19:01.000Z,12.894734,77.469316,936.2,4.56,3.86,12.81,0.95,328.66,5.95,-1
2025-01-15T10:19:02.000Z,12.894834,77.469255,935.89,5.15,2.25,12.99,1.0,329.31,12.56,-1
2025-01-15T10:19:03.000Z,12.89493,77.469199,936.27,3.74,2.68,12.25,0.6,330.49,6.97,-1
2025-01-15T10:19:04.000Z,12.895024,77.469147,935.87,6.81,5.33,11.96,0.51,331.59,14.98,-1
2025-01-15T10:19:05.000Z,12.895114,77.469099,935.84,4.64,3.26,11.22,0.49,332.43,13.32,-1
2025-01-15T10:19:06.000Z,12.895204,77.469051,936.07,5.18,5.36,11.3,0.3,332.43,6.66,-1
2025-01-15T10:19:07.000Z,12.895287,77.469006,935.85,7.46,4.15,10.48,0.64,332.16,13.44,-1
2025-01-15T10:19:08.000Z,12.895369,77.468963,935.85,8.82,5.52,10.26,0.64,333.18,10.08,-1
2025-01-15T10:19:09.000Z,12.895452,77.468923,935.45,7.69,5.53,10.17,0.61,334.61,6.2,-1
2025-01-15T10:19:10.000Z,12.895534,77.468932,935.16,8.8,2.54,9.24,0.52,6.35,5.13,-1
2025-01-15T10:19:11.000Z,12.89554,77.468933,935.66,7.33,3.74,0.64,0.42,6.69,14.36,-1
2025-01-15T10:19:12.000Z,12.89554,77.468933,935.94,4.57,5.37,0.05,0.58,6.86,12.65,-1
2025-01-15T10:19:13.000Z,12.89554,77.468933,936.16,9.1,3.06,0.15,0.35,32.74,5.03,-1
2025-01-15T10:19:14.000Z,12.89554,77.468933,936.42,4.53,5.72,0.46,0.35,33.89,11.98,-1
2025-01-15T10:19:15.000Z,12.89554,77.468933,936.24,5.33,2.53,0.27,0.47,304.41,7.53,-1
2025-01-15T10:19:16.000Z,12.89554,77.468933,936.12,3.94,3.78,0.06,0.91,305.91,7.03,-1
2025-01-15T10:19:17.000Z,12.89554,77.468933,936.07,3.07,3.06,0,0.43,306.88,13.22,-1
2025-01-15T10:19:18.000Z,12.89554,77.468933,935.7,9.87,4.46,0,0.98,305.83,6.15,-1
2025-01-15T10:19:19.000Z,12.895545,77.468925,935.45,3.74,4.24,1.0,0.54,306.39,13.77,-1
2025-01-15T10:19:20.000Z,12.895552,77.468916,935.44,6.08,4.07,1.31,0.73,307.79,9.42,-1
2025-01-15T10:19:21.000Z,12.895556,77.468911,935.94,9.81,4.32,0.66,0.85,309.45,12.96,-1
